Title,Year,Duration,Rated,IMDB Rating,Number of Ratings,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western
28 Weeks Later,0.46670247046186897,0.36900369003690037,0.6666666666666666,0.7419354838709677,0.1,0.95,0.2,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.7,0.1,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
X-Men: First Class,0.46885069817400643,0.4833948339483395,0.3333333333333333,0.8279569892473118,0.246,0.95,0.8,0.0,0.05,0.2,0.1,0.0,0.0,0.0,0.75,0.15,0.3,0.6,1.0,0.25,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
Remember the Titans,0.46294307196562834,0.41697416974169743,0.6666666666666666,0.8387096774193548,0.079,0.05,0.01,0.0,0.02,0.8,0.15,0.0,0.0,0.0,0.95,0.05,0.7,0.0,1.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.98,0.05,0.0,0.0
The Last Samurai,0.46455424274973145,0.5682656826568265,0.6666666666666666,0.8387096774193548,0.16033333333333333,0.95,0.85,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.9,0.7,0.1,0.0,1.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.2
Endurance,0.4758324382384533,0.3800738007380074,0.6666666666666666,0.8064516129032258,0.00026566666666666666,0.05,0.8,0.0,0.1,0.95,0.0,0.0,0.0,0.1,0.9,0.2,0.1,0.0,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Lost Boys,0.45596133190118154,0.35793357933579334,0.6666666666666666,0.7741935483870968,0.05566666666666667,0.85,0.7,0.0,0.1,0.0,0.6,0.05,0.55,0.0,0.4,0.0,0.5,0.9,1.0,0.0,0.0,0.8,0.2,0.0,0.3,0.0,0.25,0.0,0.15,0.0,0.75,0.0,0.0
The Incredible Hulk,0.4672395273899033,0.4132841328413284,0.3333333333333333,0.7096774193548386,0.178,0.95,0.6,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Thor,0.46885069817400643,0.42435424354243545,0.3333333333333333,0.7526881720430108,0.30566666666666664,0.95,0.9,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.6,0.7,0.7,0.85,1.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
The Electric State,0.47636949516648763,0.0,0.3333333333333333,0.0,0.0,0.7,0.65,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.5,0.1,0.0,0.2,0.95,0.0,0.0,0.1,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
Corpse Bride,0.4656283566058002,0.28413284132841327,0.3333333333333333,0.7956989247311828,0.10266666666666667,0.05,0.2,0.95,0.8,0.0,0.7,0.0,0.65,0.0,0.6,0.1,0.85,0.9,1.0,0.05,0.05,0.4,0.75,0.8,0.25,0.0,0.85,0.7,0.0,0.0,0.15,0.0,0.0
American Sniper,0.47046186895810954,0.4907749077490775,0.6666666666666666,0.7849462365591398,0.18033333333333335,0.95,0.05,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.85,0.1,0.0,0.0,0.98,0.8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.95,0.0
Lost in Translation,0.46455424274973145,0.3763837638376384,0.6666666666666666,0.8279569892473118,0.16766666666666666,0.01,0.0,0.0,0.85,0.0,0.4,0.0,0.35,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.7,0.0,0.0,0.0,0.05,0.0,0.0
Cruella,0.47422126745435017,0.4944649446494465,0.3333333333333333,0.7849462365591398,0.09133333333333334,0.2,0.15,0.0,0.4,0.25,0.6,0.7,0.75,0.0,0.65,0.05,0.0,0.1,1.0,0.2,0.25,0.1,0.3,0.2,0.45,0.15,0.05,0.1,0.0,0.0,0.5,0.0,0.0
Spider-Man 3,0.46670247046186897,0.5129151291512916,0.3333333333333333,0.6774193548387096,0.218,0.95,0.8,0.0,0.05,0.0,0.2,0.1,0.15,0.0,0.7,0.1,0.6,0.2,1.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.1,0.0,0.15,0.0,0.5,0.0,0.0
Fantastic Beasts: The Crimes of Grindelwald,0.47261009667024706,0.4944649446494465,0.16666666666666666,0.6989247311827956,0.105,0.75,0.8,0.0,0.15,0.2,0.1,0.6,0.05,0.0,0.7,0.65,0.3,0.95,1.0,0.4,0.45,0.1,0.25,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.65,0.0,0.0
Disturbia,0.46670247046186897,0.3874538745387454,0.3333333333333333,0.7311827956989246,0.08733333333333333,0.1,0.05,0.0,0.15,0.0,0.05,0.2,0.1,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.05,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Kingsman: The Golden Circle,0.47207303974221265,0.5202952029520295,0.16666666666666666,0.7204301075268816,0.12533333333333332,0.95,0.8,0.0,0.1,0.05,0.7,0.2,0.65,0.0,0.3,0.15,0.4,0.1,1.0,0.05,0.0,0.05,0.15,0.05,0.25,0.05,0.1,0.0,0.0,0.0,0.85,0.0,0.0
Skincare,0.4758324382384533,0.35424354243542433,0.6666666666666666,0.6129032258064516,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knox Goes Away,0.47529538131041893,0.42066420664206644,0.16666666666666666,0.7526881720430108,0.006666666666666667,0.01,0.02,0.0,0.05,0.03,0.15,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What Is a Woman?,0.4747583243823845,0.3505535055350554,0.6666666666666666,0.8709677419354838,0.015,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13 Hours: The Secret Soldiers of Benghazi,0.4715359828141783,0.5313653136531366,0.6666666666666666,0.7849462365591398,0.055,0.95,0.05,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.8,0.0
Batman & Robin,0.46133190118152523,0.4612546125461255,0.6666666666666666,0.4086021505376344,0.09066666666666667,0.75,0.5,0.0,0.05,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.15,0.05,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
The Talented Mr. Ripley,0.462406015037594,0.5129151291512916,0.6666666666666666,0.7956989247311828,0.08533333333333333,0.05,0.0,0.0,0.2,0.0,0.0,0.95,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.2,0.1,0.0,0.0,0.0,0.9,0.0,0.0
Bruce Almighty,0.46455424274973145,0.3726937269372694,0.3333333333333333,0.7311827956989246,0.148,0.05,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.3,0.0,0.6,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0
Now You See Me,0.4699248120300752,0.42435424354243545,0.3333333333333333,0.7741935483870968,0.241,0.8,0.65,0.0,0.15,0.0,0.75,0.7,0.85,0.0,0.5,0.05,0.2,0.3,1.0,0.0,0.0,0.0,0.1,0.05,0.9,0.1,0.1,0.2,0.25,0.0,0.95,0.0,0.0
Step Brothers,0.4672395273899033,0.36162361623616235,0.6666666666666666,0.7419354838709677,0.10866666666666666,0.05,0.0,0.0,0.02,0.0,0.95,0.0,0.8,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.0
Chicago,0.4640171858216971,0.41697416974169743,0.3333333333333333,0.7741935483870968,0.08233333333333333,0.1,0.0,0.0,0.2,0.05,0.8,0.15,0.75,0.0,0.7,0.0,0.05,0.0,1.0,0.1,0.15,0.0,0.95,0.9,0.1,0.05,0.65,0.85,0.0,0.0,0.1,0.0,0.0
Sex Drive,0.4672395273899033,0.4022140221402214,0.6666666666666666,0.6989247311827956,0.031,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.7,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0
Highlander,0.45542427497314714,0.4280442804428044,0.6666666666666666,0.7526881720430108,0.050333333333333334,0.95,0.85,0.0,0.1,0.05,0.15,0.1,0.0,0.0,0.7,0.6,0.05,0.9,1.0,0.05,0.0,0.2,0.15,0.0,0.75,0.05,0.1,0.0,0.0,0.0,0.8,0.0,0.0
The Passion of the Christ,0.46509129967776586,0.46863468634686345,0.6666666666666666,0.7741935483870968,0.085,0.05,0.0,0.0,0.15,0.95,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,1.0,0.9,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
The Pope's Exorcist,0.47529538131041893,0.3800738007380074,0.6666666666666666,0.6559139784946235,0.030333333333333334,0.1,0.05,0.0,0.15,0.2,0.05,0.05,0.0,0.0,0.6,0.05,0.0,0.05,0.95,0.25,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Classified,0.4758324382384533,0.3874538745387454,0.6666666666666666,0.4086021505376344,0.0,0.2,0.1,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Invaders from Mars,0.4377013963480129,0.2878228782287823,0.6666666666666666,0.6774193548387096,0.0,0.2,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.4,0.05,0.0,0.0,0.95,0.0,0.0,0.7,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Magnolia,0.462406015037594,0.6937269372693727,0.6666666666666666,0.8602150537634408,0.11133333333333334,0.05,0.01,0.0,0.65,0.1,0.25,0.05,0.55,0.0,0.95,0.1,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0
The Shape of Water,0.47207303974221265,0.45387453874538747,0.6666666666666666,0.7849462365591398,0.15133333333333332,0.05,0.1,0.0,0.8,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.7,1.0,0.1,0.0,0.25,0.4,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0
Spaceballs,0.45596133190118154,0.35424354243542433,0.3333333333333333,0.7634408602150536,0.07066666666666667,0.7,0.85,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.1,0.2,0.9,0.75,1.0,0.0,0.0,0.0,0.15,0.1,0.05,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0
Avatar: Fire and Ash,0.47636949516648763,0.0,0.0,0.0,0.0,0.95,0.9,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.75,0.85,0.2,0.7,1.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0
The Man in the Moon,0.458109559613319,0.36531365313653136,0.3333333333333333,0.7849462365591398,0.006333333333333333,0.05,0.1,0.0,0.2,0.0,0.3,0.0,0.35,0.0,0.7,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Thirteen,0.46455424274973145,0.36900369003690037,0.6666666666666666,0.7311827956989246,0.033666666666666664,0.0,0.0,0.0,0.2,0.05,0.1,0.0,0.0,0.0,0.95,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
The Christmas Chronicles,0.47261009667024706,0.3837638376383764,0.3333333333333333,0.7526881720430108,0.028333333333333332,0.6,0.75,0.8,0.1,0.0,0.65,0.0,0.15,0.0,0.3,0.1,0.95,0.6,0.9,0.05,0.0,0.0,0.15,0.1,0.05,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
Star Wars: Episode III - Revenge of the Sith,0.4656283566058002,0.5166051660516605,0.6666666666666666,0.8172043010752688,0.288,0.95,0.9,0.0,0.1,0.15,0.05,0.0,0.0,0.0,0.8,0.9,0.7,0.85,1.0,0.1,0.0,0.05,0.6,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.7,0.2,0.0
Why Him?,0.4715359828141783,0.4095940959409594,0.6666666666666666,0.6666666666666666,0.042666666666666665,0.01,0.01,0.0,0.01,0.0,0.9,0.0,0.85,0.0,0.6,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.2,0.0,0.0,0.05,0.0,0.0
Sherlock Holmes,0.4677765843179377,0.47232472324723246,0.3333333333333333,0.8172043010752688,0.22733333333333333,0.85,0.7,0.0,0.1,0.05,0.6,0.95,0.0,0.0,0.75,0.05,0.1,0.15,0.98,0.15,0.0,0.05,0.1,0.0,0.9,0.15,0.1,0.0,0.0,0.0,0.8,0.0,0.0
Scream 2,0.46133190118152523,0.44280442804428044,0.6666666666666666,0.6774193548387096,0.07266666666666667,0.05,0.0,0.0,0.05,0.0,0.7,0.0,0.9,0.0,0.2,0.0,0.05,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.9,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0
Mothers' Instinct,0.4758324382384533,0.34686346863468637,0.6666666666666666,0.6774193548387096,0.005333333333333333,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0
Krampus,0.47099892588614395,0.36162361623616235,0.3333333333333333,0.6666666666666666,0.028666666666666667,0.6,0.55,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.4,0.05,0.3,0.7,1.0,0.0,0.0,0.85,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
Scent of a Woman,0.45864661654135336,0.5756457564575646,0.6666666666666666,0.8602150537634408,0.113,0.0,0.0,0.0,0.15,0.2,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0
Lawrence of Arabia,0.44253490870032225,0.8376383763837638,0.3333333333333333,0.8924731182795699,0.10733333333333334,0.95,0.98,0.0,0.8,0.9,0.0,0.0,0.0,0.0,0.95,0.92,0.0,0.0,1.0,0.99,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
Austin Powers: International Man of Mystery,0.46133190118152523,0.3284132841328413,0.3333333333333333,0.7526881720430108,0.08733333333333333,0.7,0.8,0.0,0.1,0.0,0.95,0.05,0.85,0.0,0.15,0.0,0.6,0.7,1.0,0.1,0.0,0.0,0.2,0.1,0.75,0.0,0.2,0.8,0.9,0.0,0.5,0.0,0.0
Pig,0.47422126745435017,0.33948339483394835,0.6666666666666666,0.7419354838709677,0.03166666666666667,0.1,0.15,0.0,0.6,0.2,0.05,0.25,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
Coherence,0.4699248120300752,0.3284132841328413,0.6666666666666666,0.7741935483870968,0.051,0.05,0.01,0.0,0.25,0.0,0.1,0.0,0.15,0.0,0.7,0.0,0.0,0.05,1.0,0.0,0.0,0.15,0.05,0.0,0.65,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0
F1,0.47636949516648763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotlight,0.47099892588614395,0.47601476014760147,0.6666666666666666,0.8709677419354838,0.17,0.05,0.0,0.0,0.1,0.9,0.0,0.2,0.0,0.0,0.95,0.0,0.0,0.0,0.9,0.8,0.9,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
School of Rock,0.46455424274973145,0.4022140221402214,0.6666666666666666,0.7741935483870968,0.113,0.05,0.1,0.0,0.15,0.0,0.85,0.0,0.2,0.0,0.6,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.95,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Legends of the Fall,0.4597207303974221,0.4907749077490775,0.6666666666666666,0.8064516129032258,0.06266666666666666,0.75,0.6,0.0,0.15,0.2,0.05,0.0,0.0,0.0,0.9,0.7,0.1,0.0,1.0,0.4,0.65,0.0,0.1,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.05,0.0,0.0
Jumanji: The Next Level,0.4731471535982814,0.45387453874538747,0.3333333333333333,0.7204301075268816,0.09833333333333333,0.85,0.92,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.25,0.1,0.8,0.75,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0
Arabesque,0.4446831364124597,0.3874538745387454,0.6666666666666666,0.6881720430107526,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sleepers,0.4607948442534909,0.5424354243542435,0.6666666666666666,0.8064516129032258,0.08066666666666666,0.2,0.0,0.0,0.1,0.5,0.0,0.95,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.6,0.7,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Jackie Brown,0.46133190118152523,0.5682656826568265,0.6666666666666666,0.8064516129032258,0.12766666666666668,0.1,0.0,0.0,0.15,0.05,0.3,0.95,0.8,0.0,0.75,0.0,0.0,0.0,1.0,0.05,0.05,0.0,0.1,0.0,0.9,0.9,0.05,0.0,0.0,0.0,0.9,0.0,0.05
Bad Boys for Life,0.47368421052631576,0.4575645756457565,0.6666666666666666,0.6989247311827956,0.062,0.95,0.2,0.0,0.05,0.0,0.7,0.6,0.65,0.0,0.3,0.1,0.15,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0
Men in Black,0.46133190118152523,0.36162361623616235,0.3333333333333333,0.7849462365591398,0.209,0.95,0.7,0.0,0.05,0.0,0.8,0.1,0.0,0.0,0.2,0.15,0.6,0.5,1.0,0.0,0.0,0.1,0.15,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
The Family Stone,0.4656283566058002,0.3800738007380074,0.3333333333333333,0.6774193548387096,0.025333333333333333,0.01,0.02,0.0,0.05,0.01,0.85,0.01,0.2,0.0,0.7,0.0,0.95,0.0,1.0,0.0,0.0,0.0,0.05,0.02,0.05,0.0,0.4,0.6,0.0,0.0,0.01,0.0,0.0
Erin Brockovich,0.46294307196562834,0.4833948339483395,0.6666666666666666,0.7956989247311828,0.076,0.05,0.0,0.0,0.1,0.95,0.1,0.2,0.05,0.0,0.9,0.0,0.0,0.0,0.95,0.7,0.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
The Devil All the Time,0.47368421052631576,0.5092250922509225,0.6666666666666666,0.7634408602150536,0.052333333333333336,0.2,0.05,0.0,0.15,0.3,0.1,0.45,0.35,0.0,0.9,0.1,0.0,0.0,0.95,0.7,0.8,0.25,0.05,0.0,0.5,0.15,0.05,0.0,0.0,0.0,0.4,0.0,0.1
And Justice for All,0.45166487647690656,0.43911439114391143,0.6666666666666666,0.7956989247311828,0.013666666666666667,0.05,0.0,0.0,0.1,0.2,0.0,0.9,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.2,0.7,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Repo Man,0.45435016111707843,0.33948339483394835,0.6666666666666666,0.7311827956989246,0.014333333333333333,0.4,0.1,0.0,0.6,0.0,0.7,0.5,0.85,0.0,0.75,0.0,0.0,0.05,1.0,0.15,0.0,0.1,0.2,0.0,0.25,0.15,0.0,0.0,0.0,0.0,0.3,0.0,0.0
Femme Fatale,0.4640171858216971,0.42066420664206644,0.6666666666666666,0.6666666666666666,0.012666666666666666,0.1,0.05,0.0,0.2,0.0,0.05,0.6,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.15,0.0,0.8,0.95,0.4,0.0,0.0,0.0,0.9,0.0,0.0
Saw XI,0.47636949516648763,0.0,0.0,0.0,0.0,0.6,0.05,0.0,0.05,0.0,0.0,0.7,0.3,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
The Crush,0.45918367346938777,0.3284132841328413,0.6666666666666666,0.6236559139784945,0.007666666666666666,0.01,0.01,0.0,0.02,0.01,0.05,0.0,0.03,0.0,0.7,0.01,0.01,0.01,0.99,0.01,0.01,0.0,0.03,0.0,0.02,0.0,0.8,0.05,0.0,0.0,0.01,0.0,0.0
Long Gone Heroes,0.4758324382384533,0.33948339483394835,0.16666666666666666,0.5483870967741935,0.00020066666666666667,0.7,0.65,0.0,0.1,0.8,0.05,0.0,0.0,0.0,0.9,0.2,0.1,0.0,1.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guns Akimbo,0.4731471535982814,0.36162361623616235,0.16666666666666666,0.6774193548387096,0.024,0.95,0.1,0.0,0.15,0.05,0.8,0.2,0.9,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.85,0.0,0.0
Arena Wars,0.4758324382384533,0.35424354243542433,0.6666666666666666,0.5483870967741935,0.000333,0.95,0.7,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.15,0.2,0.1,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.25,0.0,0.0
Halloween: The Curse of Michael Myers,0.4602577873254565,0.3210332103321033,0.6666666666666666,0.5053763440860215,0.014666666666666666,0.2,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Man of the West,0.44038668098818473,0.36900369003690037,0.6666666666666666,0.7526881720430108,0.0,0.85,0.7,0.0,0.2,0.05,0.05,0.1,0.0,0.0,0.75,0.25,0.1,0.0,1.0,0.15,0.0,0.0,0.1,0.0,0.15,0.05,0.1,0.0,0.0,0.0,0.15,0.0,0.95
Chicken Run: Dawn of the Nugget,0.47529538131041893,0.36162361623616235,0.6666666666666666,0.6774193548387096,0.008333333333333333,0.2,0.75,1.0,0.15,0.0,0.8,0.0,0.25,0.0,0.4,0.05,0.95,0.1,1.0,0.05,0.0,0.0,0.2,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0
Maybe I Do,0.47529538131041893,0.3505535055350554,0.3333333333333333,0.5376344086021505,0.0033333333333333335,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.05,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Two Popes,0.4731471535982814,0.4612546125461255,0.3333333333333333,0.8172043010752688,0.045,0.01,0.01,0.0,0.05,0.95,0.05,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.9,0.9,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr. Harrigan's Phone,0.4747583243823845,0.3837638376383764,0.3333333333333333,0.6451612903225806,0.013333333333333334,0.01,0.01,0.0,0.2,0.85,0.05,0.0,0.05,0.0,0.95,0.05,0.1,0.0,1.0,0.0,0.1,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Iron Eagle,0.45542427497314714,0.4317343173431734,0.3333333333333333,0.5913978494623655,0.005333333333333333,0.95,0.7,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.15,0.25,0.0,0.99,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.0
1922,0.42105263157894735,0.3763837638376384,0.6666666666666666,0.6666666666666666,0.024666666666666667,0.05,0.1,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cujo,0.453813104189044,0.34317343173431736,0.6666666666666666,0.6559139784946235,0.017333333333333333,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Friday After Next,0.4640171858216971,0.31365313653136534,0.6666666666666666,0.6236559139784945,0.010333333333333333,0.2,0.05,0.0,0.05,0.0,0.9,0.15,0.85,0.0,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
Horns,0.4699248120300752,0.44280442804428044,0.6666666666666666,0.6881720430107526,0.029666666666666668,0.15,0.05,0.0,0.05,0.0,0.1,0.1,0.2,0.0,0.6,0.0,0.0,0.1,1.0,0.0,0.0,0.4,0.0,0.0,0.7,0.0,0.05,0.0,0.0,0.0,0.8,0.0,0.0
Vacation Friends,0.47422126745435017,0.3800738007380074,0.6666666666666666,0.6774193548387096,0.010333333333333333,0.05,0.1,0.0,0.01,0.0,0.95,0.02,0.8,0.0,0.2,0.0,0.7,0.01,1.0,0.01,0.0,0.01,0.05,0.02,0.05,0.0,0.15,0.6,0.0,0.01,0.08,0.0,0.0
Senior Year,0.4747583243823845,0.4095940959409594,0.6666666666666666,0.5913978494623655,0.015,0.1,0.05,0.0,0.05,0.0,0.6,0.0,0.2,0.0,0.4,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.0,0.0
