,Title,Year,Duration,Rated,IMDB Rating,Number of Ratings,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western
3067,Loser,0.46294307196562834,0.36162361623616235,0.3333333333333333,0.5698924731182795,0.010333333333333333,0.0,0.0,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3068,I'm Not There,0.46670247046186897,0.4981549815498155,0.6666666666666666,0.7311827956989246,0.020666666666666667,0.05,0.05,0.0,0.85,0.95,0.2,0.05,0.0,0.0,0.9,0.1,0.0,0.05,0.95,0.7,0.0,0.0,0.95,0.3,0.1,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0
3069,American Underdog,0.47422126745435017,0.4132841328413284,0.3333333333333333,0.7634408602150536,0.008333333333333333,0.1,0.05,0.0,0.05,0.95,0.15,0.0,0.0,0.0,0.9,0.1,0.2,0.0,1.0,0.8,0.0,0.0,0.1,0.05,0.05,0.0,0.1,0.0,0.0,0.85,0.05,0.0,0.0
3070,Battlefield Earth,0.46294307196562834,0.4317343173431734,0.3333333333333333,0.26881720430107525,0.028,0.7,0.55,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.6,0.0,0.75,0.95,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.0
3071,King Richard,0.47422126745435017,0.5313653136531366,0.6666666666666666,0.8064516129032258,0.04766666666666667,0.05,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.9,0.15,0.2,0.0,1.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.4,0.0,0.0,0.0
3072,The Guns of Navarone,0.44199785177228784,0.5830258302583026,0.16666666666666666,0.8064516129032258,0.019,0.95,0.92,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.8,0.85,0.1,0.0,1.0,0.75,0.0,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.98,0.0
3073,"Confess, Fletch",0.4747583243823845,0.36162361623616235,0.6666666666666666,0.6881720430107526,0.008,0.2,0.05,0.0,0.05,0.0,0.75,0.8,0.6,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
3074,The King of Staten Island,0.47368421052631576,0.5018450184501845,0.6666666666666666,0.7634408602150536,0.026,0.2,0.0,0.0,0.05,0.1,0.85,0.15,0.7,0.0,0.75,0.0,0.1,0.0,1.0,0.1,0.05,0.0,0.15,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.0
3075,Brewster's Millions,0.4548872180451128,0.3763837638376384,0.3333333333333333,0.6989247311827956,0.014666666666666666,0.05,0.1,0.0,0.2,0.0,0.85,0.0,0.7,0.0,0.6,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.75,0.0,0.0,0.0,0.0,0.0
3076,The Net,0.4602577873254565,0.42066420664206644,0.3333333333333333,0.6451612903225806,0.025333333333333333,0.2,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.3,0.0,0.8,0.0,0.0
3077,All the Right Moves,0.453813104189044,0.33579335793357934,0.6666666666666666,0.6451612903225806,0.007,0.2,0.05,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0
3078,Smurfs: The Lost Village,0.47207303974221265,0.33210332103321033,0.3333333333333333,0.6451612903225806,0.008333333333333333,0.1,0.75,0.95,0.15,0.0,0.6,0.0,0.2,0.0,0.25,0.05,0.9,0.8,0.95,0.0,0.0,0.0,0.1,0.15,0.2,0.0,0.1,0.15,0.05,0.0,0.1,0.0,0.0
3079,Act of Valor,0.46938775510204084,0.4059040590405904,0.6666666666666666,0.6881720430107526,0.024,0.95,0.6,0.0,0.05,0.2,0.0,0.0,0.0,0.7,0.15,0.1,0.05,0.0,0.8,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
3080,House at the End of the Street,0.46938775510204084,0.3726937269372694,0.3333333333333333,0.5913978494623655,0.027333333333333334,0.2,0.1,0.0,0.05,0.0,0.15,0.3,0.25,0.0,0.6,0.0,0.05,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0
3081,Prey for the Devil,0.4747583243823845,0.34317343173431736,0.3333333333333333,0.5698924731182795,0.006333333333333333,0.7,0.2,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.5,0.0,0.0,0.05,0.95,0.05,0.0,0.85,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
3082,The Inheritance,0.4758324382384533,0.31365313653136534,0.6666666666666666,0.5053763440860215,0.0,0.05,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083,Dead Sea,0.4758324382384533,0.3247232472324723,0.6666666666666666,0.5591397849462365,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
3084,Stranger Than Fiction,0.46616541353383456,0.41697416974169743,0.3333333333333333,0.8064516129032258,0.07966666666666666,0.05,0.1,0.0,0.2,0.15,0.6,0.0,0.5,0.0,0.8,0.0,0.1,0.3,0.95,0.0,0.0,0.0,0.2,0.1,0.7,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0
3085,Black Rain,0.45703544575725025,0.4612546125461255,0.6666666666666666,0.7096774193548386,0.02033333333333333,0.95,0.0,0.0,0.05,0.1,0.0,0.7,0.0,0.0,0.9,0.2,0.0,0.0,1.0,0.6,0.0,0.0,0.05,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.8,0.75,0.0
3086,Martha Marcy May Marlene,0.46885069817400643,0.3763837638376384,0.6666666666666666,0.7311827956989246,0.019,0.0,0.0,0.0,0.75,0.2,0.05,0.1,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
3087,Pi,0.46186895810955964,0.30996309963099633,0.6666666666666666,0.7849462365591398,0.06266666666666666,0.01,0.01,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.01,0.0,0.0,1.0,0.01,0.0,0.01,0.02,0.0,0.15,0.01,0.0,0.0,0.0,0.0,0.3,0.0,0.0
3088,Vixen!,0.44575725026852847,0.25830258302583026,0.6666666666666666,0.6021505376344085,0.0,0.2,0.15,0.95,0.1,0.05,0.1,0.0,0.05,0.0,0.2,0.0,0.3,0.1,1.0,0.05,0.05,0.0,0.25,0.15,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
3089,No Sudden Move,0.47422126745435017,0.42435424354243545,0.6666666666666666,0.6881720430107526,0.014,0.75,0.0,0.0,0.2,0.0,0.05,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0
3090,This Boy's Life,0.45918367346938777,0.42435424354243545,0.6666666666666666,0.7849462365591398,0.019666666666666666,0.05,0.1,0.0,0.2,0.95,0.1,0.05,0.1,0.0,0.9,0.05,0.2,0.0,1.0,0.7,0.8,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
3091,Unfriended,0.47046186895810954,0.3062730627306273,0.6666666666666666,0.6021505376344085,0.027666666666666666,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
3092,Mystery Men,0.462406015037594,0.44649446494464945,0.3333333333333333,0.6559139784946235,0.023666666666666666,0.6,0.2,0.0,0.15,0.0,0.95,0.05,0.8,0.0,0.3,0.0,0.1,0.25,1.0,0.0,0.0,0.0,0.1,0.15,0.3,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
3093,Transporter 2,0.4656283566058002,0.3210332103321033,0.6666666666666666,0.6774193548387096,0.073,0.95,0.7,0.0,0.05,0.0,0.1,0.8,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.85,0.0,0.0
3094,Beneath the Valley of the Ultra-Vixens,0.45166487647690656,0.34317343173431736,0.6666666666666666,0.5806451612903226,0.0,0.1,0.05,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
3095,Going in Style,0.47207303974221265,0.35424354243542433,0.16666666666666666,0.7096774193548386,0.031,0.6,0.1,0.0,0.05,0.0,0.85,0.7,0.75,0.0,0.65,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
3096,Unknown,0.46885069817400643,0.41697416974169743,0.3333333333333333,0.7311827956989246,0.09033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,The Wall,0.47207303974221265,0.3247232472324723,0.6666666666666666,0.6666666666666666,0.010666666666666666,0.2,0.0,0.0,0.4,0.5,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
3098,Baby Boy,0.46348012889366275,0.4797047970479705,0.6666666666666666,0.6989247311827956,0.005666666666666667,0.1,0.0,0.0,0.05,0.0,0.7,0.2,0.65,0.0,0.9,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.3,0.25,0.0,0.0,0.05,0.0,0.0
3099,Players,0.4758324382384533,0.3874538745387454,0.6666666666666666,0.6129032258064516,0.0036666666666666666,0.2,0.05,0.0,0.05,0.0,0.6,0.15,0.55,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.1,0.0,0.0,0.15,0.0,0.0
3100,Christmas with You,0.4747583243823845,0.3284132841328413,0.3333333333333333,0.6021505376344085,0.0,0.0,0.0,0.0,0.01,0.0,0.2,0.0,0.05,0.0,0.4,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
3101,City Lights,0.42588614393125673,0.3210332103321033,0.16666666666666666,0.9139784946236559,0.067,0.05,0.05,0.0,0.85,0.0,0.9,0.0,0.2,0.0,0.95,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.15,0.2,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0
3102,Forever My Girl,0.47261009667024706,0.3985239852398524,0.16666666666666666,0.7096774193548386,0.007666666666666666,0.05,0.0,0.0,0.1,0.0,0.25,0.0,0.05,0.0,0.7,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0
3103,Lake Placid,0.462406015037594,0.3025830258302583,0.6666666666666666,0.6236559139784945,0.022333333333333334,0.6,0.7,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.2,0.1,0.95,0.0,0.0,0.85,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
3104,Storks,0.4715359828141783,0.3210332103321033,0.3333333333333333,0.7311827956989246,0.023,0.1,0.5,0.95,0.2,0.0,0.7,0.0,0.6,0.0,0.3,0.05,0.85,0.6,1.0,0.0,0.0,0.0,0.15,0.25,0.2,0.0,0.25,0.4,0.2,0.0,0.1,0.0,0.0
3105,The Thing from Another World,0.43662728249194416,0.3210332103321033,0.6666666666666666,0.7634408602150536,0.011666666666666667,0.2,0.15,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.6,0.1,0.0,0.05,1.0,0.0,0.0,0.9,0.05,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
3106,Kate & Leopold,0.46348012889366275,0.4354243542435424,0.3333333333333333,0.6881720430107526,0.030333333333333334,0.1,0.2,0.0,0.05,0.15,0.75,0.0,0.2,0.0,0.6,0.05,0.4,0.6,1.0,0.3,0.4,0.0,0.05,0.15,0.1,0.0,0.9,0.95,0.8,0.0,0.1,0.0,0.0
3107,Back to School,0.45542427497314714,0.35424354243542433,0.3333333333333333,0.7204301075268816,0.012333333333333333,0.05,0.05,0.0,0.0,0.0,0.95,0.0,0.9,0.0,0.2,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0
3108,Life Stinks,0.458109559613319,0.33948339483394835,0.3333333333333333,0.6344086021505376,0.004,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.8,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3109,Mother's Day,0.4715359828141783,0.4354243542435424,0.3333333333333333,0.6021505376344085,0.013666666666666667,0.01,0.02,0.0,0.05,0.0,0.55,0.01,0.1,0.0,0.4,0.0,0.65,0.0,0.95,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.3,0.0,0.0,0.0,0.01,0.0,0.0
3110,The Layover,0.47207303974221265,0.3247232472324723,0.6666666666666666,0.5161290322580645,0.005666666666666667,0.1,0.05,0.0,0.05,0.0,0.2,0.15,0.25,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0
3111,The Game Plan,0.46670247046186897,0.4059040590405904,0.16666666666666666,0.6881720430107526,0.033666666666666664,0.1,0.15,0.0,0.0,0.05,0.7,0.0,0.2,0.0,0.4,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0
3112,DC League of Super-Pets,0.4747583243823845,0.3874538745387454,0.3333333333333333,0.7634408602150536,0.025666666666666667,0.7,0.65,0.95,0.1,0.05,0.8,0.1,0.0,0.0,0.4,0.15,0.9,0.5,0.95,0.0,0.0,0.05,0.2,0.15,0.2,0.0,0.1,0.0,0.0,0.05,0.25,0.0,0.0
3113,A Most Wanted Man,0.47046186895810954,0.45018450184501846,0.6666666666666666,0.7204301075268816,0.027333333333333334,0.1,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
3114,The People Under the Stairs,0.458109559613319,0.3763837638376384,0.6666666666666666,0.6881720430107526,0.013666666666666667,0.2,0.05,0.0,0.15,0.0,0.3,0.1,0.4,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
3115,Ophelia,0.47261009667024706,0.39114391143911437,0.3333333333333333,0.6989247311827956,0.004666666666666667,0.01,0.05,0.0,0.25,0.15,0.05,0.0,0.0,0.0,0.75,0.0,0.05,0.0,1.0,0.15,0.25,0.0,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0
3116,Catch and Release,0.46616541353383456,0.4575645756457565,0.6666666666666666,0.6344086021505376,0.009666666666666667,0.2,0.1,0.0,0.15,0.05,0.05,0.1,0.0,0.25,0.4,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
3117,History of the World: Part I,0.4527389903329753,0.33948339483394835,0.6666666666666666,0.7311827956989246,0.018666666666666668,0.1,0.15,0.0,0.2,0.05,0.75,0.05,0.0,0.1,0.4,0.15,0.2,0.05,0.95,0.8,0.0,0.0,0.25,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.1,0.0
3118,The Money Pit,0.45542427497314714,0.33579335793357934,0.3333333333333333,0.6881720430107526,0.021333333333333333,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.8,0.0,0.7,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
3119,Aniara,0.47261009667024706,0.39114391143911437,0.6666666666666666,0.6774193548387096,0.004333333333333333,0.2,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.05,0.95,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
3120,Next Friday,0.46294307196562834,0.36162361623616235,0.6666666666666666,0.6559139784946235,0.015,0.2,0.05,0.0,0.05,0.0,0.9,0.1,0.85,0.0,0.2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.0
3121,The Ice Road,0.47422126745435017,0.4022140221402214,0.6666666666666666,0.6021505376344085,0.016666666666666666,0.85,0.7,0.0,0.05,0.1,0.0,0.2,0.0,0.0,0.75,0.2,0.0,0.0,0.95,0.15,0.15,0.1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
3122,Center Stage,0.46294307196562834,0.42435424354243545,0.3333333333333333,0.7204301075268816,0.007666666666666666,0.1,0.05,0.0,0.15,0.05,0.1,0.0,0.05,0.0,0.65,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.2,0.1,0.0,0.0,0.05,0.0,0.0
3123,Deer Crossing,0.46938775510204084,0.3874538745387454,0.6666666666666666,0.3440860215053763,0.000154,0.01,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.9,0.85,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,How Do You Know,0.4683136412459721,0.44649446494464945,0.3333333333333333,0.5806451612903226,0.018333333333333333,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.0,0.0,0.05,0.0,0.0
3125,Safe,0.46938775510204084,0.34686346863468637,0.6666666666666666,0.6989247311827956,0.04,0.05,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
3126,Southbound,0.47099892588614395,0.3284132841328413,0.6666666666666666,0.6344086021505376,0.007333333333333333,0.2,0.15,0.0,0.05,0.0,0.1,0.15,0.0,0.0,0.6,0.0,0.05,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0
3127,Max,0.47099892588614395,0.4095940959409594,0.3333333333333333,0.7096774193548386,0.009666666666666667,0.7,0.65,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3128,Orgazmo,0.46133190118152523,0.34686346863468637,0.8333333333333334,0.6559139784946235,0.012666666666666666,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.9,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3129,Little Monsters,0.45703544575725025,0.36900369003690037,0.3333333333333333,0.6451612903225806,0.005,0.01,0.05,0.01,0.1,0.0,0.75,0.0,0.6,0.0,0.25,0.0,0.8,0.05,1.0,0.0,0.0,0.2,0.05,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0
3130,Seven Brides for Seven Brothers,0.43823845327604727,0.3763837638376384,0.6666666666666666,0.7849462365591398,0.009333333333333334,0.25,0.1,0.0,0.05,0.0,0.8,0.0,0.15,0.0,0.6,0.05,0.75,0.05,1.0,0.05,0.1,0.0,0.1,0.4,0.05,0.0,0.9,0.7,0.0,0.0,0.0,0.0,0.0
3131,Inside Job,0.4683136412459721,0.4022140221402214,0.3333333333333333,0.8817204301075268,0.02666666666666667,0.0,0.0,0.0,0.01,0.85,0.0,0.05,0.0,0.99,0.9,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
3132,Lethal Weapon 4,0.46186895810955964,0.46863468634686345,0.6666666666666666,0.7096774193548386,0.058333333333333334,0.95,0.2,0.0,0.05,0.0,0.7,0.8,0.65,0.0,0.4,0.1,0.25,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.6,0.15,0.1,0.45,0.0,0.0,0.85,0.0,0.0
3133,You Can't Run Forever,0.4758324382384533,0.3763837638376384,0.6666666666666666,0.48387096774193544,0.0,0.7,0.65,0.0,0.05,0.1,0.0,0.8,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
3134,Dan in Real Life,0.46670247046186897,0.36162361623616235,0.6666666666666666,0.7311827956989246,0.036,0.01,0.01,0.0,0.05,0.05,0.85,0.01,0.0,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0
3135,The Pink Panther Strikes Again,0.45005370569280345,0.3800738007380074,0.3333333333333333,0.7634408602150536,0.011,0.2,0.3,0.0,0.05,0.0,0.95,0.0,0.7,0.0,0.1,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.15,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0
3136,Jason and the Argonauts,0.4430719656283566,0.3837638376383764,0.16666666666666666,0.7849462365591398,0.010666666666666666,0.95,0.98,0.0,0.2,0.05,0.05,0.0,0.0,0.0,0.6,0.85,0.7,0.9,1.0,0.1,0.0,0.75,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
3137,Case 39,0.4677765843179377,0.4022140221402214,0.6666666666666666,0.6666666666666666,0.03166666666666667,0.2,0.1,0.0,0.05,0.0,0.0,0.75,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
3138,Night School,0.47261009667024706,0.4095940959409594,0.3333333333333333,0.6021505376344085,0.015666666666666666,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,Leprechaun,0.45918367346938777,0.33948339483394835,0.6666666666666666,0.5161290322580645,0.010333333333333333,0.6,0.2,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.05,0.4,0.95,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0
3140,The Great Outdoors,0.4564983888292159,0.33579335793357934,0.16666666666666666,0.7096774193548386,0.017666666666666667,0.05,0.1,0.0,0.01,0.0,0.85,0.0,0.15,0.0,0.2,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0
3141,Kill Em All 2,0.4758324382384533,0.3247232472324723,0.6666666666666666,0.4301075268817204,0.00030033333333333333,0.95,0.2,0.0,0.05,0.1,0.0,0.7,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
3142,Significant Other,0.4747583243823845,0.30996309963099633,0.6666666666666666,0.6129032258064516,0.005333333333333333,0.05,0.0,0.0,0.1,0.0,0.6,0.0,0.4,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.0,0.0,0.0,0.0,0.0
3143,Slender Man,0.47261009667024706,0.34317343173431736,0.3333333333333333,0.3548387096774193,0.013333333333333334,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.15,0.95,0.0,0.0,0.9,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
3144,Sinbad: Legend of the Seven Seas,0.46455424274973145,0.3173431734317343,0.3333333333333333,0.7204301075268816,0.02033333333333333,0.85,0.95,0.98,0.5,0.0,0.2,0.0,0.05,0.0,0.3,0.7,0.8,0.9,1.0,0.25,0.15,0.05,0.6,0.25,0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0
3145,The Promise,0.4715359828141783,0.4907749077490775,0.3333333333333333,0.6559139784946235,0.059666666666666666,0.1,0.15,0.0,0.05,0.4,0.05,0.1,0.0,0.0,0.7,0.2,0.1,0.0,1.0,0.65,0.8,0.0,0.05,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.3,0.0
3146,Starman,0.45435016111707843,0.42435424354243545,0.3333333333333333,0.7526881720430108,0.018,0.2,0.15,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.75,0.0,0.1,0.4,1.0,0.0,0.0,0.0,0.15,0.0,0.25,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0
3147,Sneakers,0.45864661654135336,0.46494464944649444,0.3333333333333333,0.7634408602150536,0.021333333333333333,0.95,0.2,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
3148,Honor Society,0.4747583243823845,0.36162361623616235,0.6666666666666666,0.6989247311827956,0.0033333333333333335,0.05,0.01,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3149,Sisters,0.47099892588614395,0.4354243542435424,0.6666666666666666,0.6451612903225806,0.023333333333333334,0.05,0.01,0.0,0.01,0.0,0.75,0.0,0.0,0.0,0.6,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0
