Title,Year,Duration,Rated,IMDB Rating,Number of Ratings,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
Sabrina,1995,2h 7m,PG,6.3,45K,0.05,0.1,0.0,0.15,0.0,0.65,0.0,0.2,0.0,0.7,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.1,0.15,0.05,0.0,0.9,0.85,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Bright,2017,1h 57m,R,6.3,204K,0.85,0.7,0.0,0.05,0.1,0.3,0.6,0.4,0.0,0.65,0.5,0.2,0.75,1.0,0.25,0.3,0.15,0.1,0.15,0.55,0.0,0.2,0.0,0.8,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0
Wanderlust,2012,1h 38m,R,5.6,81K,0.05,0.45,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2,0.0
Marathon Man,1976,2h 5m,R,7.4,72K,0.2,0.05,0.0,0.15,0.0,0.0,0.7,0.05,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Hoodwinked!,2005,1h 20m,PG,6.5,68K,0.1,0.6,0.95,0.2,0.0,0.8,0.0,0.6,0.0,0.3,0.0,0.9,0.7,0.9,0.1,0.0,0.1,0.2,0.1,0.2,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Greenland: Migration,2025,,G,,,0.75,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.0,0.95,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.8
The Strangers: Chapter 2,2025,2h 42m,,,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Rock of Ages,2012,2h 3m,R,5.9,82K,0.15,0.05,0.0,0.1,0.05,0.7,0.0,0.5,0.0,0.4,0.05,0.2,0.05,0.95,0.1,0.1,0.0,0.9,0.95,0.05,0.0,0.3,0.6,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Over the Top,1987,1h 33m,PG,5.8,61K,0.75,0.2,0.0,0.05,0.0,0.6,0.0,0.1,0.0,0.7,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My Bloody Valentine,2009,1h 41m,R,5.4,62K,0.2,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Last American Virgin,1982,1h 32m,R,6.3,10K,0.01,0.01,0.0,0.05,0.01,0.25,0.01,0.3,0.0,0.65,0.0,0.01,0.0,1.0,0.01,0.0,0.0,0.01,0.0,0.05,0.0,0.15,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Zapped!,1982,1h 38m,R,4.9,8K,0.05,0.1,0.95,0.15,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.8,0.2,1.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.15,0.25
Love Don't Cost a Thing,2003,1h 40m,PG,5.2,,0.05,0.0,0.0,0.05,0.0,0.4,0.0,0.1,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.85,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
From Here to Eternity,1953,1h 58m,R,7.6,52K,0.2,0.05,0.0,0.15,0.3,0.05,0.0,0.0,0.0,0.95,0.7,0.0,0.0,1.0,0.85,0.0,0.0,0.1,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.9,0.0,0.0
Checkin' It Twice,2023,1h 24m,R,6.9,,0.1,0.05,0.0,0.05,0.0,0.2,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0
Earth Girls Are Easy,1988,1h 40m,G,5.5,26K,0.2,0.05,0.0,0.05,0.0,0.85,0.0,0.7,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.75,0.1
The Lone Ranger,2013,2h 30m,R,6.4,247K,0.95,0.9,0.0,0.1,0.15,0.2,0.05,0.1,0.0,0.6,0.5,0.7,0.4,1.0,0.75,0.7,0.0,0.15,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.98,0.0,0.0,0.0,0.0
The Lord of the Rings: The Hunt for Gollum,2026,,R,,,0.85,0.95,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.7,0.9,0.6,0.98,0.95,0.15,0.0,0.05,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.1,0.0,0.0
Devil,2010,1h 20m,PG,6.3,160K,0.05,0.0,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Baby's Day Out,1994,1h 39m,PG,6.2,57K,0.05,0.1,0.95,0.05,0.0,0.8,0.0,0.2,0.0,0.05,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Togo,2019,1h 53m,PG,7.9,58K,0.7,0.95,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.85,0.6,0.8,0.0,1.0,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.9,0.0,0.0
The Collector,2009,1h 30m,R,6.3,75K,0.0,0.0,0.0,0.15,0.0,0.0,0.8,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Naked Gun 2Â½: The Smell of Fear,1991,1h 25m,G,6.9,125K,0.2,0.15,0.0,0.05,0.0,0.95,0.1,0.8,0.0,0.1,0.0,0.25,0.0,1.0,0.05,0.0,0.0,0.1,0.05,0.2,0.0,0.05,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Here After,2024,1h 33m,PG,4.0,907,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holiday Inn,1942,1h 40m,R,7.3,18K,0.1,0.15,0.0,0.05,0.05,0.7,0.0,0.0,0.0,0.4,0.1,0.6,0.05,1.0,0.1,0.0,0.0,0.9,0.95,0.05,0.0,0.85,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.15,0.8,0.0
The Karate Kid Part II,1986,1h 53m,PG,6.1,102K,0.85,0.7,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.95,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Problem Child,1990,1h 21m,PG,5.5,34K,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.3,0.0,0.1,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Death at a Funeral,2007,1h 30m,R,7.3,123K,0.01,0.0,0.0,0.0,0.0,0.85,0.0,0.95,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
Frankenstein,1994,2h 3m,R,6.3,60K,0.1,0.15,0.0,0.25,0.05,0.0,0.05,0.0,0.0,0.6,0.1,0.05,0.3,0.95,0.1,0.2,0.8,0.05,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
The Uninvited,2009,1h 27m,PG,6.3,86K,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Sorcerer,1977,2h 1m,PG,7.7,30K,0.95,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.2,0.0,0.0
Velvet Goldmine,1998,1h 58m,G,6.9,39K,0.05,0.0,0.0,0.8,0.9,0.2,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.7,0.0,0.0,0.95,0.6,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8,0.2,0.0
The War Wagon,1967,1h 41m,Unrated,6.8,11K,0.95,0.8,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.6,0.75,0.2,0.0,1.0,0.9,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.98,0.0,0.85,0.0,0.0
The Exorcism of Emily Rose,2005,1h 59m,R,6.7,143K,0.01,0.01,0.0,0.05,0.25,0.0,0.01,0.0,0.01,0.85,0.01,0.0,0.01,0.99,0.05,0.1,0.7,0.01,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
Prizzi's Honor,1985,2h 10m,R,6.7,27K,0.1,0.05,0.0,0.25,0.0,0.8,0.95,0.9,0.0,0.9,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0
Nerve,2016,1h 36m,PG,6.5,142K,0.6,0.1,0.0,0.05,0.0,0.2,0.15,0.3,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.35,0.0,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Smokin' Aces,2006,1h 48m,R,6.6,154K,0.95,0.2,0.0,0.05,0.0,0.7,0.8,0.85,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Campaign,2012,1h 25m,R,6.1,138K,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.7,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Spread,2009,1h 37m,R,5.8,42K,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.95,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Taken 3,2014,1h 48m,PG,6.0,207K,0.95,0.7,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Ammonite,2020,1h 57m,R,6.5,24K,0.0,0.0,0.0,0.2,0.85,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.05,0.0,0.1,0.0,0.75,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.8,0.0,0.0
Jules,2023,1h 27m,PG,6.8,14K,0.1,0.05,0.0,0.2,0.3,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.95,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.0,0.0
8MM,1999,2h 3m,R,6.6,146K,0.1,0.05,0.0,0.2,0.0,0.05,0.7,0.1,0.0,0.85,0.0,0.0,0.0,1.0,0.15,0.0,0.05,0.05,0.0,0.75,0.6,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0
Mallrats,1995,1h 34m,R,7.0,130K,0.05,0.05,0.0,0.1,0.0,0.9,0.05,0.8,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Downsizing,2017,2h 15m,R,5.8,129K,0.05,0.0,0.0,0.2,0.0,0.6,0.0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Doubt,2008,1h 44m,PG,7.5,138K,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.1,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Youth in Revolt,2009,1h 30m,R,6.4,77K,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.1,0.0,0.8,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strays,2023,1h 33m,R,6.3,34K,0.2,0.1,0.0,0.05,0.0,0.05,0.15,0.0,0.0,0.6,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanishing Point,1971,1h 39m,R,7.2,31K,0.95,0.8,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.7,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.9,0.0,0.0,0.0,0.0
Uptown Girls,2003,1h 32m,G,6.2,45K,0.05,0.0,0.0,0.1,0.0,0.6,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.8,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prey,2024,1h 26m,R,3.7,,0.95,0.85,0.0,0.1,0.05,0.0,0.15,0.0,0.0,0.7,0.2,0.25,0.1,1.0,0.6,0.65,0.3,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
I Am Number Four,2011,1h 51m,PG,6.1,248K,0.75,0.8,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.6,0.1,0.4,0.9,1.0,0.0,0.0,0.1,0.05,0.0,0.7,0.0,0.2,0.0,0.95,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Orion and the Dark,2024,1h 33m,R,6.3,16K,0.2,0.15,0.0,0.35,0.05,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0
Dumb and Dumber To,2014,1h 49m,PG,5.6,148K,0.05,0.1,0.0,0.01,0.0,0.95,0.02,0.8,0.0,0.15,0.0,0.2,0.0,0.98,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.05,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Lost City of Z,2016,2h 21m,PG,6.6,101K,0.6,0.95,0.0,0.2,0.9,0.05,0.0,0.0,0.0,0.85,0.7,0.0,0.0,1.0,0.95,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.9,0.0,0.0
Red Sonja,1985,1h 29m,R,5.1,46K,0.95,0.9,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.5,0.6,0.1,0.8,1.0,0.2,0.0,0.3,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0
The Big Heat,1953,1h 29m,R,7.9,30K,0.95,0.0,0.0,0.1,0.0,0.05,0.98,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.85,0.99,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.15,0.0,0.0,0.0
Star Trek: First Contact,1996,1h 51m,PG,7.6,134K,0.95,0.9,0.0,0.1,0.05,0.15,0.0,0.0,0.0,0.8,0.75,0.2,0.05,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.99
Hot Rod,2007,1h 28m,R,6.7,95K,0.85,0.7,0.0,0.05,0.0,0.2,0.0,0.15,0.0,0.3,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strange Magic,2015,1h 39m,PG,5.8,13K,0.1,0.25,0.95,0.6,0.0,0.7,0.0,0.0,0.0,0.5,0.1,0.8,0.85,1.0,0.05,0.0,0.05,0.9,0.9,0.15,0.0,0.45,0.0,0.0,0.0,0.05,0.0,0.0,0.4,0.0,0.3,0.05
Doomsday,2008,1h 45m,R,5.9,81K,0.95,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,1.0,0.1,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.95,0.2,0.0,0.0,0.1,0.0,0.9
Only God Forgives,2013,1h 30m,G,5.7,120K,0.85,0.05,0.0,0.6,0.0,0.05,0.9,0.1,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.15,0.0,0.7,0.8,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Multiplicity,1996,1h 57m,PG,6.1,36K,0.05,0.0,0.0,0.05,0.0,0.9,0.0,0.85,0.0,0.3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.1
Secret in Their Eyes,2015,1h 51m,PG,6.3,53K,0.05,0.0,0.0,0.15,0.8,0.0,0.9,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.7,0.8,0.0,0.05,0.0,0.9,0.1,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
It's Complicated,2009,2h,R,6.5,100K,0.0,0.0,0.0,0.05,0.0,0.85,0.0,0.2,0.0,0.9,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
Cool Runnings,1993,1h 38m,R,7.0,116K,0.2,0.65,0.0,0.05,0.4,0.8,0.0,0.75,0.0,0.7,0.0,0.9,0.0,1.0,0.3,0.45,0.0,0.1,0.25,0.0,0.0,0.15,0.6,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ride Along,2014,1h 39m,R,6.1,125K,0.65,0.1,0.0,0.0,0.0,0.85,0.05,0.7,0.0,0.5,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.0
The Great Dictator,1940,2h 5m,G,8.4,243K,0.05,0.0,0.0,0.2,0.15,0.85,0.0,0.7,0.0,0.8,0.05,0.1,0.0,1.0,0.6,0.65,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,1h 52m,PG,5.9,102K,0.85,0.7,0.6,0.05,0.0,0.4,0.1,0.3,0.0,0.2,0.1,0.75,0.6,1.0,0.0,0.0,0.05,0.15,0.0,0.15,0.0,0.0,0.0,0.45,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Sleeping with Other People,2015,1h 41m,R,6.5,49K,0.0,0.0,0.0,0.05,0.0,0.85,0.0,0.7,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.75,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Live by Night,2016,2h 9m,R,6.4,60K,0.85,0.7,0.0,0.15,0.9,0.05,0.98,0.0,0.0,0.95,0.1,0.0,0.0,1.0,0.9,0.0,0.0,0.1,0.0,0.8,0.75,0.05,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.92,0.0,0.0
Taylor Swift: The Eras Tour,2023,2h 49m,PG,8.0,23K,0.01,0.01,0.0,0.1,0.25,0.15,0.0,0.0,0.85,0.2,0.05,0.1,0.01,0.05,0.05,0.0,0.0,0.95,0.9,0.01,0.0,0.05,0.0,0.0,0.01,0.01,0.0,0.0,0.05,0.05,0.05,0.0
The Good Dinosaur,2015,1h 33m,G,6.7,131K,0.2,0.65,0.95,0.5,0.0,0.4,0.0,0.0,0.0,0.55,0.15,0.9,0.7,1.0,0.0,0.0,0.05,0.25,0.1,0.1,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.05,0.75
Heavy Metal,1981,1h 26m,R,6.6,39K,0.95,0.9,0.98,0.7,0.0,0.2,0.1,0.0,0.0,0.3,0.8,0.25,0.95,1.0,0.05,0.0,0.6,0.4,0.05,0.2,0.0,0.05,0.0,0.0,0.0,0.5,0.1,0.0,0.15,0.0,0.0,0.9
Another 48 Hrs.,1990,1h 35m,R,5.9,46K,0.95,0.05,0.0,0.05,0.0,0.8,0.9,0.75,0.0,0.7,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Mousehunt,1997,1h 38m,PG,6.5,62K,0.7,0.65,0.0,0.05,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.6,0.05,1.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0
Heaven's Gate,1980,3h 39m,G,6.7,18K,0.2,0.1,0.0,0.65,0.05,0.0,0.0,0.0,0.0,0.4,0.7,0.0,0.0,0.95,0.8,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.75,0.0,0.0
Slave Girls from Beyond Infinity,1987,1h 14m,G,4.4,,0.1,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.5,1.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7
Miss Sloane,2016,2h 12m,R,7.5,85K,0.2,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.05,0.0,0.0
Red Eye,2005,1h 25m,R,6.5,151K,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Funny People,2009,2h 26m,R,6.3,125K,0.0,0.0,0.0,0.05,0.1,0.95,0.05,0.8,0.0,0.85,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green Zone,2010,1h 55m,G,6.8,144K,0.7,0.4,0.0,0.1,0.2,0.05,0.15,0.0,0.0,0.85,0.5,0.0,0.0,1.0,0.75,0.0,0.05,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.65,0.6,0.0,0.0,0.8,0.0,0.0
Suitable Flesh,2023,1h 40m,R,5.4,7K,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Three Kings,1999,1h 54m,R,7.1,183K,0.95,0.85,0.0,0.1,0.05,0.2,0.15,0.3,0.0,0.7,0.6,0.0,0.0,1.0,0.8,0.75,0.0,0.1,0.0,0.2,0.15,0.05,0.0,0.0,0.0,0.6,0.9,0.1,0.0,0.0,0.0,0.0
Saw V,2008,1h 32m,R,5.8,141K,0.3,0.0,0.0,0.0,0.0,0.05,0.6,0.2,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Leatherface,2017,1h 30m,R,5.0,29K,0.2,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
About Time,2013,2h 3m,R,7.8,401K,0.01,0.05,0.0,0.1,0.0,0.95,0.0,0.5,0.0,0.9,0.0,0.2,0.15,1.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.98,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Lord of the Rings: The Two Towers,2002,2h 59m,R,8.8,,0.95,0.98,0.0,0.2,0.05,0.05,0.05,0.0,0.0,0.8,0.95,0.7,0.99,1.0,0.2,0.0,0.05,0.3,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.15,0.0,0.0
The Santa Clause,1994,1h 37m,PG,6.6,135K,0.2,0.3,0.0,0.05,0.0,0.7,0.0,0.1,0.0,0.4,0.0,0.95,0.6,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
